match_id,puuid,team_gold,enemy_gold,dragon,win,player_1_kills,player_1_deaths,player_1_assists,player_2_kills,player_2_deaths,player_2_assists,player_3_kills,player_3_deaths,player_3_assists,player_4_kills,player_4_deaths,player_4_assists,player_5_kills,player_5_deaths,player_5_assists,player_6_kills,player_6_deaths,player_6_assists,player_7_kills,player_7_deaths,player_7_assists,player_8_kills,player_8_deaths,player_8_assists,player_9_kills,player_9_deaths,player_9_assists,player_10_kills,player_10_deaths,player_10_assists,gold_diff,total_kills,total_deaths,total_assists,kda_ratio,gold_per_kill
EUW1_7518795230,HDoqep5oTjkexDW7_dmD_NOnvoGITNivASS--mJ1KXmp0iyi1bPz8eZK1xFeI_eWX-5VGnxSYJ4A1A,17577,15255,0,True,1,3,1,4,1,6,5,2,2,2,0,5,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2322,13,8,18,3.875,1352.076923076923
EUW1_7518733211,HDoqep5oTjkexDW7_dmD_NOnvoGITNivASS--mJ1KXmp0iyi1bPz8eZK1xFeI_eWX-5VGnxSYJ4A1A,14763,14053,2,True,1,0,0,1,0,3,2,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,4,2,6,5.0,3690.75
EUW1_7518303453,HDoqep5oTjkexDW7_dmD_NOnvoGITNivASS--mJ1KXmp0iyi1bPz8eZK1xFeI_eWX-5VGnxSYJ4A1A,15148,14432,1,True,1,2,0,3,1,0,0,1,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716,5,5,3,1.6,3029.6
EUW1_7518168110,HDoqep5oTjkexDW7_dmD_NOnvoGITNivASS--mJ1KXmp0iyi1bPz8eZK1xFeI_eWX-5VGnxSYJ4A1A,13520,14326,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,2,1,-806,2,5,1,0.6,6760.0
EUW1_7517527722,HDoqep5oTjkexDW7_dmD_NOnvoGITNivASS--mJ1KXmp0iyi1bPz8eZK1xFeI_eWX-5VGnxSYJ4A1A,14879,14784,0,False,0,2,1,5,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,6,4,2,2.0,2479.8333333333335
EUW1_7517487836,HDoqep5oTjkexDW7_dmD_NOnvoGITNivASS--mJ1KXmp0iyi1bPz8eZK1xFeI_eWX-5VGnxSYJ4A1A,14808,14769,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,1,0,1,1,1,0,0,0,0,1,39,4,4,3,1.75,3702.0
EUW1_7517431512,HDoqep5oTjkexDW7_dmD_NOnvoGITNivASS--mJ1KXmp0iyi1bPz8eZK1xFeI_eWX-5VGnxSYJ4A1A,15677,13808,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,2,1,0,2,0,0,0,0,2,1869,7,2,3,5.0,2239.5714285714284
EUW1_7515437904,HDoqep5oTjkexDW7_dmD_NOnvoGITNivASS--mJ1KXmp0iyi1bPz8eZK1xFeI_eWX-5VGnxSYJ4A1A,15062,13859,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,2,1,0,0,0,0,0,1,1,1203,6,3,1,2.3333333333333335,2510.3333333333335
EUW1_7514366845,HDoqep5oTjkexDW7_dmD_NOnvoGITNivASS--mJ1KXmp0iyi1bPz8eZK1xFeI_eWX-5VGnxSYJ4A1A,14760,15981,0,True,3,2,2,3,1,0,0,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1221,6,8,3,1.125,2460.0
EUW1_7513333203,HDoqep5oTjkexDW7_dmD_NOnvoGITNivASS--mJ1KXmp0iyi1bPz8eZK1xFeI_eWX-5VGnxSYJ4A1A,15551,15144,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,2,2,0,0,2,1,1,1,1,3,1,407,7,6,6,2.1666666666666665,2221.5714285714284
EUW1_7513289678,HDoqep5oTjkexDW7_dmD_NOnvoGITNivASS--mJ1KXmp0iyi1bPz8eZK1xFeI_eWX-5VGnxSYJ4A1A,15186,14928,1,True,0,1,0,3,1,3,2,1,0,3,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,8,5,8,3.2,1898.25
EUW1_7513226072,HDoqep5oTjkexDW7_dmD_NOnvoGITNivASS--mJ1KXmp0iyi1bPz8eZK1xFeI_eWX-5VGnxSYJ4A1A,15262,15372,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,2,1,1,3,0,2,3,2,-110,8,8,3,1.375,1907.75
EUW1_7512969927,HDoqep5oTjkexDW7_dmD_NOnvoGITNivASS--mJ1KXmp0iyi1bPz8eZK1xFeI_eWX-5VGnxSYJ4A1A,14839,13174,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,2,2,1,2,0,2,1665,4,4,6,2.5,3709.75
EUW1_7512929120,HDoqep5oTjkexDW7_dmD_NOnvoGITNivASS--mJ1KXmp0iyi1bPz8eZK1xFeI_eWX-5VGnxSYJ4A1A,16417,13504,1,True,4,0,0,2,0,0,2,1,0,2,2,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2913,10,4,4,3.5,1641.7
EUW1_7510927737,HDoqep5oTjkexDW7_dmD_NOnvoGITNivASS--mJ1KXmp0iyi1bPz8eZK1xFeI_eWX-5VGnxSYJ4A1A,14883,15742,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,1,0,0,0,2,2,0,1,2,2,-859,6,7,4,1.4285714285714286,2480.5
EUW1_7510574088,HDoqep5oTjkexDW7_dmD_NOnvoGITNivASS--mJ1KXmp0iyi1bPz8eZK1xFeI_eWX-5VGnxSYJ4A1A,14602,15224,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,4,1,1,2,0,0,2,0,-622,4,10,1,0.5,3650.5
EUW1_7510536507,HDoqep5oTjkexDW7_dmD_NOnvoGITNivASS--mJ1KXmp0iyi1bPz8eZK1xFeI_eWX-5VGnxSYJ4A1A,15669,14218,2,True,1,1,0,2,0,1,0,1,1,3,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1451,6,3,8,4.666666666666667,2611.5
EUW1_7510475412,HDoqep5oTjkexDW7_dmD_NOnvoGITNivASS--mJ1KXmp0iyi1bPz8eZK1xFeI_eWX-5VGnxSYJ4A1A,14618,13851,2,True,3,1,3,4,3,0,0,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767,8,5,7,3.0,1827.25
EUW1_7509570522,HDoqep5oTjkexDW7_dmD_NOnvoGITNivASS--mJ1KXmp0iyi1bPz8eZK1xFeI_eWX-5VGnxSYJ4A1A,13199,15863,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0,0,1,1,-2664,1,6,1,0.3333333333333333,13199.0
EUW1_7509476971,HDoqep5oTjkexDW7_dmD_NOnvoGITNivASS--mJ1KXmp0iyi1bPz8eZK1xFeI_eWX-5VGnxSYJ4A1A,15133,14937,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,3,2,0,1,2,1,0,0,1,0,0,1,196,8,5,3,2.2,1891.625
EUW1_7506886993,HDoqep5oTjkexDW7_dmD_NOnvoGITNivASS--mJ1KXmp0iyi1bPz8eZK1xFeI_eWX-5VGnxSYJ4A1A,14894,16171,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,2,1,1,1,1,0,1,2,1,0,2,-1277,6,8,6,1.5,2482.3333333333335
EUW1_7506157662,HDoqep5oTjkexDW7_dmD_NOnvoGITNivASS--mJ1KXmp0iyi1bPz8eZK1xFeI_eWX-5VGnxSYJ4A1A,16144,14697,1,True,1,2,2,6,2,0,1,1,7,2,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1447,11,5,16,5.4,1467.6363636363637
EUW1_7505899440,HDoqep5oTjkexDW7_dmD_NOnvoGITNivASS--mJ1KXmp0iyi1bPz8eZK1xFeI_eWX-5VGnxSYJ4A1A,14973,15353,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,2,1,0,0,1,1,1,1,0,-380,5,5,3,1.6,2994.6
EUW1_7501806514,HDoqep5oTjkexDW7_dmD_NOnvoGITNivASS--mJ1KXmp0iyi1bPz8eZK1xFeI_eWX-5VGnxSYJ4A1A,14186,15253,2,False,1,1,1,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1067,2,5,1,0.6,7093.0
EUW1_7501754738,HDoqep5oTjkexDW7_dmD_NOnvoGITNivASS--mJ1KXmp0iyi1bPz8eZK1xFeI_eWX-5VGnxSYJ4A1A,15381,16057,1,True,3,2,1,0,1,0,1,3,0,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-676,7,9,4,1.2222222222222223,2197.285714285714
EUW1_7500758957,HDoqep5oTjkexDW7_dmD_NOnvoGITNivASS--mJ1KXmp0iyi1bPz8eZK1xFeI_eWX-5VGnxSYJ4A1A,14016,17646,2,False,2,1,0,1,3,0,1,4,1,1,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3630,5,11,4,0.8181818181818182,2803.2
EUW1_7500419638,HDoqep5oTjkexDW7_dmD_NOnvoGITNivASS--mJ1KXmp0iyi1bPz8eZK1xFeI_eWX-5VGnxSYJ4A1A,14513,16595,2,False,0,1,0,1,0,0,0,1,2,2,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2082,4,6,5,1.5,3628.25
EUW1_7500375835,HDoqep5oTjkexDW7_dmD_NOnvoGITNivASS--mJ1KXmp0iyi1bPz8eZK1xFeI_eWX-5VGnxSYJ4A1A,14989,14752,0,True,1,1,0,2,1,0,0,0,0,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,4,7,1,0.7142857142857143,3747.25
EUW1_7499265145,HDoqep5oTjkexDW7_dmD_NOnvoGITNivASS--mJ1KXmp0iyi1bPz8eZK1xFeI_eWX-5VGnxSYJ4A1A,13003,13916,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,2,1,0,0,0,0,0,0,-913,2,4,1,0.75,6501.5
EUW1_7499231729,HDoqep5oTjkexDW7_dmD_NOnvoGITNivASS--mJ1KXmp0iyi1bPz8eZK1xFeI_eWX-5VGnxSYJ4A1A,14797,15088,1,False,0,3,0,3,0,1,1,0,2,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-291,5,5,6,2.2,2959.4
EUW1_7497325576,HDoqep5oTjkexDW7_dmD_NOnvoGITNivASS--mJ1KXmp0iyi1bPz8eZK1xFeI_eWX-5VGnxSYJ4A1A,13302,13971,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-669,1,2,0,0.5,13302.0
EUW1_7497282630,HDoqep5oTjkexDW7_dmD_NOnvoGITNivASS--mJ1KXmp0iyi1bPz8eZK1xFeI_eWX-5VGnxSYJ4A1A,15596,15794,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,3,2,2,2,1,2,0,1,3,-198,8,6,8,2.6666666666666665,1949.5
EUW1_7496831420,HDoqep5oTjkexDW7_dmD_NOnvoGITNivASS--mJ1KXmp0iyi1bPz8eZK1xFeI_eWX-5VGnxSYJ4A1A,15697,15579,1,True,2,2,0,2,0,0,1,1,2,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,5,6,4,1.5,3139.4
EUW1_7496790034,HDoqep5oTjkexDW7_dmD_NOnvoGITNivASS--mJ1KXmp0iyi1bPz8eZK1xFeI_eWX-5VGnxSYJ4A1A,15665,13632,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,2,2,1,0,2,2033,7,3,4,3.6666666666666665,2237.8571428571427
EUW1_7495848442,HDoqep5oTjkexDW7_dmD_NOnvoGITNivASS--mJ1KXmp0iyi1bPz8eZK1xFeI_eWX-5VGnxSYJ4A1A,14533,16438,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,3,2,0,1,2,1,2,0,1,1,2,-1905,6,7,7,1.8571428571428572,2422.1666666666665
EUW1_7495817493,HDoqep5oTjkexDW7_dmD_NOnvoGITNivASS--mJ1KXmp0iyi1bPz8eZK1xFeI_eWX-5VGnxSYJ4A1A,13534,13696,2,False,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-162,1,2,0,0.5,13534.0
EUW1_7495483128,HDoqep5oTjkexDW7_dmD_NOnvoGITNivASS--mJ1KXmp0iyi1bPz8eZK1xFeI_eWX-5VGnxSYJ4A1A,13662,14938,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,1,1,2,0,0,0,1,-1276,3,5,3,1.2,4554.0
EUW1_7495459166,HDoqep5oTjkexDW7_dmD_NOnvoGITNivASS--mJ1KXmp0iyi1bPz8eZK1xFeI_eWX-5VGnxSYJ4A1A,13885,14262,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,-377,3,2,4,3.5,4628.333333333333
EUW1_7495111799,HDoqep5oTjkexDW7_dmD_NOnvoGITNivASS--mJ1KXmp0iyi1bPz8eZK1xFeI_eWX-5VGnxSYJ4A1A,14975,13880,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,1,0,1,0,0,0,0,1,1095,5,2,2,3.5,2995.0
EUW1_7495067848,HDoqep5oTjkexDW7_dmD_NOnvoGITNivASS--mJ1KXmp0iyi1bPz8eZK1xFeI_eWX-5VGnxSYJ4A1A,14043,15670,0,False,0,1,1,0,1,2,1,1,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1627,3,6,5,1.3333333333333333,4681.0
EUW1_7495005416,HDoqep5oTjkexDW7_dmD_NOnvoGITNivASS--mJ1KXmp0iyi1bPz8eZK1xFeI_eWX-5VGnxSYJ4A1A,14717,15151,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,3,1,1,1,0,1,1,1,2,0,-434,5,6,5,1.6666666666666667,2943.4
EUW1_7534703028,Lury6lT14lz_EZE0GaTAbhdmF28QgHa1IgLx_4sC-gBs9wDrSyFPlqxt4hF-EEIGROOuAmFlPDAdnQ,15351,14561,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,1,3,3,2,1,1,2,790,7,6,5,2.0,2193.0
EUW1_7534663276,Lury6lT14lz_EZE0GaTAbhdmF28QgHa1IgLx_4sC-gBs9wDrSyFPlqxt4hF-EEIGROOuAmFlPDAdnQ,15679,13827,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,5,0,1,0,0,6,1852,6,1,9,15.0,2613.1666666666665
EUW1_7534621637,Lury6lT14lz_EZE0GaTAbhdmF28QgHa1IgLx_4sC-gBs9wDrSyFPlqxt4hF-EEIGROOuAmFlPDAdnQ,13652,14825,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,2,0,0,0,1,0,0,0,0,-1173,2,5,1,0.6,6826.0
EUW1_7534578816,Lury6lT14lz_EZE0GaTAbhdmF28QgHa1IgLx_4sC-gBs9wDrSyFPlqxt4hF-EEIGROOuAmFlPDAdnQ,15361,12833,2,True,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2528,2,0,2,4.0,7680.5
EUW1_7534523429,Lury6lT14lz_EZE0GaTAbhdmF28QgHa1IgLx_4sC-gBs9wDrSyFPlqxt4hF-EEIGROOuAmFlPDAdnQ,15793,16001,0,False,0,3,1,2,3,0,1,0,0,5,1,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-208,9,8,6,1.875,1754.7777777777778
EUW1_7534469409,Lury6lT14lz_EZE0GaTAbhdmF28QgHa1IgLx_4sC-gBs9wDrSyFPlqxt4hF-EEIGROOuAmFlPDAdnQ,15911,15441,1,True,1,1,0,1,0,2,0,1,0,1,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,5,5,6,2.2,3182.2
EUW1_7534420188,Lury6lT14lz_EZE0GaTAbhdmF28QgHa1IgLx_4sC-gBs9wDrSyFPlqxt4hF-EEIGROOuAmFlPDAdnQ,15187,13827,0,True,0,0,0,2,0,1,0,2,2,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360,5,4,6,2.75,3037.4
EUW1_7534254861,Lury6lT14lz_EZE0GaTAbhdmF28QgHa1IgLx_4sC-gBs9wDrSyFPlqxt4hF-EEIGROOuAmFlPDAdnQ,16989,14257,0,False,1,0,1,2,0,1,1,0,0,4,2,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2732,9,3,7,5.333333333333333,1887.6666666666667
EUW1_7532500218,Lury6lT14lz_EZE0GaTAbhdmF28QgHa1IgLx_4sC-gBs9wDrSyFPlqxt4hF-EEIGROOuAmFlPDAdnQ,17077,16269,0,True,2,1,0,2,1,2,2,0,2,2,2,4,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808,8,9,13,2.3333333333333335,2134.625
EUW1_7529716881,Lury6lT14lz_EZE0GaTAbhdmF28QgHa1IgLx_4sC-gBs9wDrSyFPlqxt4hF-EEIGROOuAmFlPDAdnQ,14557,15547,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,1,0,1,1,1,1,0,1,-990,4,6,4,1.3333333333333333,3639.25
EUW1_7528843512,Lury6lT14lz_EZE0GaTAbhdmF28QgHa1IgLx_4sC-gBs9wDrSyFPlqxt4hF-EEIGROOuAmFlPDAdnQ,12945,14164,2,False,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1219,1,4,0,0.25,12945.0
EUW1_7528249469,Lury6lT14lz_EZE0GaTAbhdmF28QgHa1IgLx_4sC-gBs9wDrSyFPlqxt4hF-EEIGROOuAmFlPDAdnQ,15587,13922,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,1,1,0,4,0,0,1,0,3,1665,8,3,5,4.333333333333333,1948.375
EUW1_7528220448,Lury6lT14lz_EZE0GaTAbhdmF28QgHa1IgLx_4sC-gBs9wDrSyFPlqxt4hF-EEIGROOuAmFlPDAdnQ,14555,12499,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2056,3,0,2,5.0,4851.666666666667
EUW1_7528200662,Lury6lT14lz_EZE0GaTAbhdmF28QgHa1IgLx_4sC-gBs9wDrSyFPlqxt4hF-EEIGROOuAmFlPDAdnQ,14327,16749,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,0,1,2,0,0,1,3,1,2,2,-2422,5,10,5,1.0,2865.4
EUW1_7526906448,Lury6lT14lz_EZE0GaTAbhdmF28QgHa1IgLx_4sC-gBs9wDrSyFPlqxt4hF-EEIGROOuAmFlPDAdnQ,13807,14201,0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-394,2,3,2,1.3333333333333333,6903.5
EUW1_7526879068,Lury6lT14lz_EZE0GaTAbhdmF28QgHa1IgLx_4sC-gBs9wDrSyFPlqxt4hF-EEIGROOuAmFlPDAdnQ,15485,16656,2,False,1,2,0,2,1,2,1,2,0,0,1,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1171,6,7,8,2.0,2580.8333333333335
EUW1_7520386567,Lury6lT14lz_EZE0GaTAbhdmF28QgHa1IgLx_4sC-gBs9wDrSyFPlqxt4hF-EEIGROOuAmFlPDAdnQ,16190,14271,1,False,1,2,0,0,0,2,3,0,0,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1919,7,4,5,3.0,2312.8571428571427
EUW1_7520307740,Lury6lT14lz_EZE0GaTAbhdmF28QgHa1IgLx_4sC-gBs9wDrSyFPlqxt4hF-EEIGROOuAmFlPDAdnQ,14907,12243,1,True,0,0,1,2,0,0,3,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2664,7,0,3,10.0,2129.5714285714284
EUW1_7520276731,Lury6lT14lz_EZE0GaTAbhdmF28QgHa1IgLx_4sC-gBs9wDrSyFPlqxt4hF-EEIGROOuAmFlPDAdnQ,14194,14296,1,True,0,3,0,0,1,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-102,5,5,1,1.2,2838.8
EUW1_7519811553,Lury6lT14lz_EZE0GaTAbhdmF28QgHa1IgLx_4sC-gBs9wDrSyFPlqxt4hF-EEIGROOuAmFlPDAdnQ,15489,14002,2,True,2,1,0,2,1,2,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1487,7,3,4,3.6666666666666665,2212.714285714286
EUW1_7519758189,Lury6lT14lz_EZE0GaTAbhdmF28QgHa1IgLx_4sC-gBs9wDrSyFPlqxt4hF-EEIGROOuAmFlPDAdnQ,14816,15116,1,False,0,1,1,2,0,0,3,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-300,6,4,2,2.0,2469.3333333333335
EUW1_7519673454,Lury6lT14lz_EZE0GaTAbhdmF28QgHa1IgLx_4sC-gBs9wDrSyFPlqxt4hF-EEIGROOuAmFlPDAdnQ,14816,15207,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,1,0,3,0,2,0,1,2,0,0,3,-391,5,6,7,2.0,2963.2
EUW1_7519632651,Lury6lT14lz_EZE0GaTAbhdmF28QgHa1IgLx_4sC-gBs9wDrSyFPlqxt4hF-EEIGROOuAmFlPDAdnQ,14035,15332,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,0,1,0,0,3,0,0,1,0,-1297,3,6,2,0.8333333333333334,4678.333333333333
EUW1_7518729129,Lury6lT14lz_EZE0GaTAbhdmF28QgHa1IgLx_4sC-gBs9wDrSyFPlqxt4hF-EEIGROOuAmFlPDAdnQ,14588,15194,2,False,1,1,0,1,1,0,2,1,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-606,5,5,2,1.4,2917.6
EUW1_7518688089,Lury6lT14lz_EZE0GaTAbhdmF28QgHa1IgLx_4sC-gBs9wDrSyFPlqxt4hF-EEIGROOuAmFlPDAdnQ,17015,15525,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3,2,1,4,1,2,4,1,3,1490,11,6,12,3.8333333333333335,1546.8181818181818
EUW1_7518279819,Lury6lT14lz_EZE0GaTAbhdmF28QgHa1IgLx_4sC-gBs9wDrSyFPlqxt4hF-EEIGROOuAmFlPDAdnQ,14573,14837,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,1,1,0,1,1,1,1,0,2,-264,5,5,3,1.6,2914.6
EUW1_7517729081,Lury6lT14lz_EZE0GaTAbhdmF28QgHa1IgLx_4sC-gBs9wDrSyFPlqxt4hF-EEIGROOuAmFlPDAdnQ,14182,14803,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,1,0,2,1,0,0,0,1,-621,4,5,2,1.2,3545.5
EUW1_7517668418,Lury6lT14lz_EZE0GaTAbhdmF28QgHa1IgLx_4sC-gBs9wDrSyFPlqxt4hF-EEIGROOuAmFlPDAdnQ,16264,13961,1,True,4,1,0,3,1,1,1,1,2,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2303,10,4,5,3.75,1626.4
EUW1_7511976161,Lury6lT14lz_EZE0GaTAbhdmF28QgHa1IgLx_4sC-gBs9wDrSyFPlqxt4hF-EEIGROOuAmFlPDAdnQ,13773,16190,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,1,0,0,2,0,0,2,0,-2417,2,8,1,0.375,6886.5
EUW1_7511932508,Lury6lT14lz_EZE0GaTAbhdmF28QgHa1IgLx_4sC-gBs9wDrSyFPlqxt4hF-EEIGROOuAmFlPDAdnQ,18317,15357,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,2,2,0,1,2,3,2,4,2,2,6,2960,11,8,14,3.125,1665.1818181818182
EUW1_7511854386,Lury6lT14lz_EZE0GaTAbhdmF28QgHa1IgLx_4sC-gBs9wDrSyFPlqxt4hF-EEIGROOuAmFlPDAdnQ,15425,15476,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,3,1,3,0,3,2,2,1,0,4,-51,6,8,10,2.0,2570.8333333333335
EUW1_7510811336,Lury6lT14lz_EZE0GaTAbhdmF28QgHa1IgLx_4sC-gBs9wDrSyFPlqxt4hF-EEIGROOuAmFlPDAdnQ,13962,15959,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,1,1,0,1,0,0,1,0,0,0,1,-1997,2,7,2,0.5714285714285714,6981.0
EUW1_7510627802,Lury6lT14lz_EZE0GaTAbhdmF28QgHa1IgLx_4sC-gBs9wDrSyFPlqxt4hF-EEIGROOuAmFlPDAdnQ,13628,16199,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,1,0,0,2,1,0,2,1,-2571,3,7,3,0.8571428571428571,4542.666666666667
EUW1_7510588095,Lury6lT14lz_EZE0GaTAbhdmF28QgHa1IgLx_4sC-gBs9wDrSyFPlqxt4hF-EEIGROOuAmFlPDAdnQ,16107,15170,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,2,1,0,2,1,1,1,1,4,937,8,4,7,3.75,2013.375
EUW1_7510506506,Lury6lT14lz_EZE0GaTAbhdmF28QgHa1IgLx_4sC-gBs9wDrSyFPlqxt4hF-EEIGROOuAmFlPDAdnQ,14613,14985,0,False,3,1,0,1,0,0,1,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-372,5,5,2,1.4,2922.6
EUW1_7510314758,Lury6lT14lz_EZE0GaTAbhdmF28QgHa1IgLx_4sC-gBs9wDrSyFPlqxt4hF-EEIGROOuAmFlPDAdnQ,14997,15114,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,1,0,3,0,1,1,0,0,1,2,-117,4,8,3,0.875,3749.25
